file_name,text
Mention_My_Name_in_Atlantis-John_Jakes.jpg," The story is told by the unreliable narrator Hoptor the Vintner, a fast-talking operator with all the right contacts who is convinced in the face of mounting evidence to the contrary that he can smooth over anything. ""Mention my name"" is his tagline, meant to assure his auditors that dropping it in various quarters is their ticket to getting whatever they want."
Wolf_Hunting-Jane_Lindskold.jpg," Here, ancient magics reveal themselves. The whole group is smitten with querinalo, and Truth the jaguar comes out a little worse for the wear. At the end, they venture into a portal to the unknown."
The_Knight_and_Knave_of_Swords-Fritz_Leiber.jpg," The Fafhrd and Gray Mouser stories follow the lives of two larcenous but likable rogues as they adventure across the fantasy world of Nehwon. In The Knight and Knave of Swords the duo has settled permanently on Rime Isle with their new wives, their bands of followers taking on the role of peaceful traders. The first two stories concentrate on this settling-in process, while the final two deal with various magical curses and afflictions suffered by the protagonists."
Swords_Against_the_Shadowland-Robin_Wayne_Bailey.jpg," The Fafhrd and Gray Mouser stories follow the lives of two larcenous but likable rogues as they adventure across the fantasy world of Nehwon. In Swords Against the Shadowland the two return to Lankhmar, the city in which they met and in which their first loves, Ivrian and Vlanna, met their deaths. There, haunted by their lovers' ghosts, they combat a sorcerous plague cast on the city by the wizard Malygris."
Abner__Me-Dan_Gutman.jpg," The book opens up to Joe ""Stosh"" Stoshack's Social Studies teacher informing him about his D in that class. Later that day, Joe has a baseball game, and is about to be the winning run when the 3rd baseman, Joe's enemy Bobby Fuller, holds him back by grabbing his belt, causing him to be out in a play at the plate."
Ashling-Isobelle_Carmody.jpg," The powerful Misfit Elspeth is sent to Sutrium, the seat of the ruling totalitarian Council, to seal and alliance between the secret community at Obernewtyn and the rebel forces. Yet her journey takes her far beyond the borders of the Land, across the sea into the heart of the mysterious desert region, Sador. There she seeks help to destroy the weaponmachines but before her dark quest can begin, she must learn the truth of her dream: why the Beforetimers destroyed their world..."
Tiger_Moon-Unknown.jpg," Sold to be the eighth wife of a rich and cruel merchant, Safia, also called Raka, tries to escape her fate by telling stories of Farhad the thief, his companion Nitish, the white tiger, and their travels across India to retrieve a famous jewel that will save a kidnapped princess from becoming the bride of a demon king."
The_Mad_Ship-Robin_Hobb.jpg," Picking up after the adventures in Ship of Magic, The Mad Ship sees Althea Vestrit returning home on the Liveship Ophelia to find that the ship Vivacia has disappeared along with her crew."
Keeper-Unknown.jpg," After unintentionally ruining a blue moon day by messing up her guardian's crab gumbo and breaking her favorite wooden bowl, causing a friend's ukelele to break, as well as wrecking the plants of her elderly neighbor, Keeper decides to make everything right. Taking with her seven wooden figurines of different mermaids, her dog BD, and a charm she had since she was a girl, Keeper sets out to find her mother, Meggie Marie, who has not been seen in seven years."
Forsaken_House-Richard_Baker.jpg," Araevin Teshurr is an elven mage who spends time with a company of human and dwarven adventurers. Upon returning to the elves' secluded home of Evermeet, he becomes embroiled in a deadly attack perpetrated by a group of outcast demon-elves, freed from their 5,000-year imprisonment and seeking revenge. While searching for a trio of mysterious magical stones, Araevin must convince the elves to end their isolation from the rest of Faerun, and band together with the other races to prevent the demon army from overrunning the world."
Farthest_Reach-Richard_Baker.jpg," On the heels of her failed assault of Evereska, the demonelf Sarya Dlardrageth retreats in order to regroup. She summons a powerful Outer Planes denizen named Malkizid to her aid, who advises her to make the remaining elven army come to her by inhabiting the site of their most costly defeat - the legendary ruins of Myth Drannor. With the elven army weary, Araevin and the elven leaders must convince the defenders to rally and defeat the demonelf menace forever."
The_House_of_Arden-E_Nesbit.jpg," Two impoverished children, Edred and Elfrida Arden, inherit the decrepit Arden Castle and search for the lost family fortune that will allow them to rebuild it. With the assistance of the magical Mouldiwarp, they travel back in time to earlier periods of English history, searching for clues."
Firmin_Adventures_of_a_Metropolitan_Lowlife-Sam_Savage.jpg," Firmin, is a rat and the runt son of an alcoholic mother living in 1960s Boston, has been forced to survive on the pages of novels from the bookstore in which he dwells. At first everything holds the same taste, but in time Firmin begins to notice subtle changes between books, and eventually he learns to read."
Conan_the_Hunter-Sean_A_Moore.jpg," After facing a sewer monster, Conan is enlisted against a demon sorceress's conspiracy to restore the fortunes of her ancient race. In their struggle against Valtresca and Azora, the Cimmerian and his allies Salvorus, Kailash the hillman and the young priest Madesus encounter numerous traps and divine intervention in an adventure culminating in a ruined temple with legions of gargoyles and the resurrection of the horrific villain Skauraul."
Shards_of_a_Broken_Crown-Raymond_E_Feist.jpg," Thanks to an enemy general who has a change of heart now that the enemy leaders are gone, the reclamation of the western realm of the Kingdom is made easier - but not by much - with Kesh threatening Krondor and the Eastern Armies returning to the east. On top of that, a new evil is unleashed by the enemy, with the dead rising and fighting the Kingdom forces. Pug, Tomas, Nakor and Miranda must defeat the enemy magicians and their unnatural allies for the Kingdom to survive."
Whizzard-Steve_Barlow.jpg," Tym, a wizard's apprentice from the Dun Indewood suburb of Leafy Bottom, dreams of being a great magician. It is only when he encounters the mysterious Dreamwalker that he learns the secret of travelling at super-speed and becomes a Whizzard! When his newfound skill causes havoc and puts the beautiful Lady Zamarind into a coma, Tym must travel far across the Dark Forest to save her, and discover his true destiny."
Move_Under_Ground-Nick_Mamatas.jpg," Jack Kerouac witnesses the rising of R'lyeh off the California coast. With Neal Cassady and William S. Burroughs, Jack takes to the road, crossing America to save the world from a Lovecraftian cult."
Pools_of_Darkness-Jim_Ward.jpg," The city of Phlan has vanished, and its citizens defend themselves from the minions of Bane. Adventurers Ren, Shal, and Tarl band together with the sorceress Evaine to stop them."
Spirit_of_the_Wind-Chris_Pierson.jpg," This novel is set after the Chaos War. In the east, on the Dairly Plans, the peace is shattered by the thread of the red dragon Malystryx. The kender Kronn-alin Thistleknot travels to Abasasinia with his older sister Catt, where they seek heroes to stop the dragon from destroying Kendermore. Riverwind and his daughter Brightdawn set out on a quest to save the kender from the dragon's wrath."
Dezras_Quest-Chris_Pierson.jpg," Dark Wood is the home of Ansalon's centaur tribes, where they dwelt in peace, until strife began tearing them apart. A brave young warrior named Trephas sets out for Solace to seek aid from Caramon Majere and his daughter Dezra against a mad chieftain."
